Date,Time,UpTick,UpVolume,DownTick,DownVolume,UnchVolume,Open,High,Low,Close,Volume,QryIndex
20191015,0,0,0,0,0,0,11071,11122,11048,11108,85691,433
20191016,0,0,0,0,0,0,11117,11171,11110,11145,83323,434
20191017,0,0,0,0,0,0,11131,11166,11117,11157,80256,435
20191018,0,0,0,0,0,0,11166,11245,11132,11150,145615,436
20191021,0,0,0,0,0,0,11141,11173,11125,11155,81415,437
20191022,0,0,0,0,0,0,11154,11252,11150,11242,98415,438
20191023,0,0,0,0,0,0,11242,11268,11182,11201,102351,439
20191024,0,0,0,0,0,0,11206,11292,11195,11290,93050,440
20191025,0,0,0,0,0,0,11294,11328,11264,11284,90163,441
20191028,0,0,0,0,0,0,11288,11342,11276,11311,71797,442
20191029,0,0,0,0,0,0,11315,11366,11293,11326,99551,443
20191030,0,0,0,0,0,0,11324,11351,11295,11338,86517,444
20191031,0,0,0,0,0,0,11340,11396,11315,11346,104101,445
20191101,0,0,0,0,0,0,11344,11377,11302,11371,93403,446
20191104,0,0,0,0,0,0,11371,11554,11361,11544,126061,447
20191105,0,0,0,0,0,0,11549,11650,11538,11645,125204,448
20191106,0,0,0,0,0,0,11633,11682,11600,11653,128498,449
20191107,0,0,0,0,0,0,11648,11662,11558,11596,121772,450
20191108,0,0,0,0,0,0,11599,11674,11554,11573,130783,451
20191111,0,0,0,0,0,0,11572,11602,11424,11437,144102,452
20191112,0,0,0,0,0,0,11440,11528,11435,11523,102758,453
20191113,0,0,0,0,0,0,11523,11525,11428,11466,124949,454
20191114,0,0,0,0,0,0,11466,11513,11413,11456,137541,455
20191115,0,0,0,0,0,0,11442,11563,11436,11532,123555,456
20191118,0,0,0,0,0,0,11523,11594,11507,11593,95157,457
20191119,0,0,0,0,0,0,11595,11654,11563,11644,105556,458
20191120,0,0,0,0,0,0,11654,11665,11594,11607,79835,459
20191121,0,0,0,0,0,0,11592,11614,11450,11544,169600,460
20191122,0,0,0,0,0,0,11549,11592,11527,11556,107020,461
20191125,0,0,0,0,0,0,11548,11629,11541,11565,107308,462
20191126,0,0,0,0,0,0,11570,11658,11566,11618,125324,463
20191127,0,0,0,0,0,0,11618,11651,11596,11647,89696,464
20191128,0,0,0,0,0,0,11648,11682,11605,11614,110273,465
20191129,0,0,0,0,0,0,11616,11622,11462,11465,150068,466
20191202,0,0,0,0,0,0,11465,11533,11424,11502,125827,467
20191203,0,0,0,0,0,0,11509,11530,11431,11524,131243,468
20191204,0,0,0,0,0,0,11527,11543,11443,11503,159081,469
20191205,0,0,0,0,0,0,11504,11618,11478,11598,127008,470
20191206,0,0,0,0,0,0,11609,11670,11580,11612,114565,471
20191209,0,0,0,0,0,0,11625,11699,11617,11671,102998,472
20191210,0,0,0,0,0,0,11673,11683,11605,11625,89622,473
20191211,0,0,0,0,0,0,11616,11706,11559,11706,139339,474
20191212,0,0,0,0,0,0,11709,11888,11696,11853,152426,475
20191213,0,0,0,0,0,0,11850,12007,11837,11965,166933,476
20191216,0,0,0,0,0,0,11958,11991,11908,11961,125401,477
20191217,0,0,0,0,0,0,11966,12102,11945,12100,109652,478
20191218,0,0,0,0,0,0,12088,12129,12058,12118,69982,479
20191219,0,0,0,0,0,0,12080,12118,12015,12030,112381,480
20191220,0,0,0,0,0,0,12039,12079,11951,11979,149981,481
20191223,0,0,0,0,0,0,11977,12029,11970,12020,95532,482
20191224,0,0,0,0,0,0,12014,12045,11982,11983,70145,483
20191225,0,0,0,0,0,0,11980,12027,11958,12020,55585,484
20191226,0,0,0,0,0,0,12017,12042,11986,12009,56057,485
20191227,0,0,0,0,0,0,12007,12112,12000,12097,85949,486
20191230,0,0,0,0,0,0,12103,12125,12065,12069,84233,487
20191231,0,0,0,0,0,0,12066,12075,11992,11995,97367,488
20200102,0,0,0,0,0,0,11996,12120,11965,12102,122904,489
20200103,0,0,0,0,0,0,12099,12198,11996,12086,204860,490
20200106,0,0,0,0,0,0,12092,12094,11948,11950,155239,491
20200107,0,0,0,0,0,0,11938,12009,11816,11871,196155,492
20200108,0,0,0,0,0,0,11867,11911,11697,11788,195020,493
20200109,0,0,0,0,0,0,11808,11998,11804,11968,154086,494
20200110,0,0,0,0,0,0,11970,12042,11940,12010,135067,495
20200113,0,27691,68938,27296,65748,0,12015,12121,11997,12117,134686,496
20200114,0,22221,53481,21802,54764,0,12122,12199,12114,12181,108245,497
20200115,0,20173,47962,22434,57241,0,12174,12197,12058,12063,105203,498
20200116,0,25814,66449,26344,67023,0,12067,12085,11990,12056,133472,499
20200117,0,25017,66726,25880,66944,0,12066,12118,12029,12072,133670,500
20200120,0,19540,48310,18417,45817,0,12077,12160,12072,12111,94127,501
20200130,0,53284,121420,55537,138051,0,12116,12117,11366,11370,259471,502
20200131,0,47196,113804,46190,110699,0,11367,11567,11271,11468,224503,503
20200203,0,62842,137573,64364,139918,0,11455,11470,11152,11325,277491,504
20200204,0,38867,94831,36692,87551,0,11309,11557,11298,11534,182382,505
20200205,0,42768,98580,42047,98102,0,11541,11639,11474,11542,196682,506
20200206,0,41233,96064,39614,88532,0,11554,11744,11539,11741,184596,507
20200207,0,35465,81141,38510,92235,0,11741,11742,11566,11592,173376,508
20200210,0,42294,98843,42705,101651,0,11614,11626,11402,11564,200494,509
20200211,0,28352,66575,26764,61146,0,11565,11689,11520,11666,127721,510
20200212,0,29481,71709,27048,64059,0,11657,11797,11645,11771,135768,511
20200213,0,30097,71813,29947,73389,0,11780,11842,11762,11774,145202,512
20200214,0,32763,76907,31184,74961,0,11775,11852,11708,11812,151868,513
20200217,0,26907,63298,27859,66399,0,11810,11812,11702,11770,129697,514
20200218,0,30323,71947,31938,78803,0,11774,11786,11627,11640,150750,515
20200219,0,26281,60627,24645,55590,0,11627,11805,11603,11760,116217,516
20200220,0,31960,78361,34715,87051,0,11762,11830,11679,11715,165412,517
20200221,0,37040,91216,38028,93940,0,11723,11765,11621,11664,185156,518
20200224,0,38993,89296,39503,94194,0,11666,11678,11476,11508,183490,519
20200225,0,51636,120933,52258,121355,0,11505,11561,11315,11542,242288,520
20200226,0,54060,127320,56882,136526,0,11549,11555,11340,11421,263846,521
20200227,0,60378,138026,64037,150165,0,11392,11487,11237,11273,288191,522
20200302,0,73176,168141,74706,171771,0,11306,11345,11005,11174,339912,523
20200303,0,63399,149832,62596,143983,0,11171,11375,11072,11324,293815,524
20200304,0,57001,132355,58956,135078,0,11331,11400,11206,11364,267433,525
20200305,0,37192,88701,35923,84289,0,11380,11501,11368,11492,172990,526
20200306,0,43922,102493,48976,119690,0,11481,11486,11260,11269,222183,527
20200309,0,75268,164897,77190,168608,0,11263,11287,10916,10950,333505,528
20200310,0,83184,182460,83975,182109,0,10957,10996,10680,10984,364569,529
20200311,0,65826,151374,68021,159210,0,10962,11050,10807,10821,310584,530
20200312,0,106423,219262,108451,223853,0,10821,10879,10161,10367,443115,531
20200313,0,142776,273286,146041,281761,0,10362,10378,9450,10021,555047,532
20200316,0,120878,226315,122542,231690,0,10030,10346,9636,9668,458005,533
20200317,0,122337,216642,124945,222971,0,9623,9677,9180,9363,439613,534
20200318,0,78280,141740,79135,143170,0,9396,9504,9073,9263,284910,535
20200319,0,122384,228863,125408,237043,0,8788,8872,8268,8353,465906,536
20200320,0,107052,216801,106446,209095,0,8484,9166,8397,9013,425896,537
20200323,0,88587,163593,91588,172794,0,9157,9340,8555,8688,336387,538
20200324,0,89518,170700,89831,170802,0,8704,9295,8658,9193,341502,539
20200325,0,75097,155676,75284,152518,0,9289,9624,9240,9583,308194,540
20200326,0,86585,175549,87620,174896,0,9639,9788,9426,9638,350445,541
20200327,0,76141,146717,77191,149319,0,9573,9910,9525,9583,296036,542
20200330,0,67060,129577,66745,131487,0,9613,9621,9266,9576,261064,543
20200331,0,54140,107740,54305,109561,0,9533,9717,9450,9596,217301,544
20200401,0,45634,93658,47080,95989,0,9630,9665,9551,9552,189647,545
20200406,0,48284,100006,49464,101649,0,9500,9860,9422,9826,201655,546
20200407,0,44560,95165,43716,91766,0,9813,10020,9792,9997,186931,547
20200408,0,51231,105734,50866,106603,0,10085,10184,9945,10127,212337,548
20200409,0,47779,98878,48477,100870,0,10077,10197,10008,10101,199748,549
20200410,0,35638,73553,35613,73050,0,10105,10140,9985,10133,146603,550
20200413,0,28159,58415,28351,59582,0,10131,10185,10031,10073,117997,551
20200414,0,34822,75024,32264,68601,0,10081,10355,10069,10346,143625,552
20200415,0,25065,49560,25336,50747,0,10338,10463,10324,10450,100307,553
20200416,0,38304,83028,37820,84069,0,10315,10343,10161,10302,167097,554
20200417,0,52974,109033,54402,112784,0,10408,10669,10328,10561,221817,555
20200420,0,34014,68597,35371,74523,0,10538,10567,10458,10476,143120,556
20200421,0,54317,113224,56847,118970,0,10476,10478,10144,10198,232194,557
20200422,0,49262,105192,48996,102785,0,10231,10243,10061,10225,207977,558
20200423,0,47967,104082,47829,105057,0,10240,10402,10154,10292,209139,559
20200424,0,38399,79869,38064,79615,0,10308,10364,10211,10270,159484,560
20200427,0,38966,84368,37344,79022,0,10287,10567,10265,10547,163390,561
20200428,0,33093,70012,33483,72754,0,10531,10628,10480,10582,142766,562
20200429,0,37084,79812,37364,78694,0,10576,10770,10572,10707,158506,563
20200430,0,37842,81310,36494,77030,0,10710,10971,10697,10944,158340,564
20200504,0,46460,94878,47835,104683,0,10938,10946,10477,10615,199561,565
20200505,0,37604,79419,37106,79835,0,10638,10795,10558,10725,159254,566
20200506,0,37417,80266,37279,82148,0,10732,10780,10618,10750,162414,567
20200507,0,36764,80038,36441,78758,0,10774,10877,10691,10833,158796,568
20200508,0,31364,67935,31694,69606,0,10827,10956,10810,10896,137541,569
20200511,0,28683,62068,28048,62591,0,10873,11038,10850,10983,124659,570
20200512,0,35284,76443,36635,84257,0,10985,10995,10802,10865,160700,571
20200513,0,33280,74286,32075,71078,0,10850,10938,10765,10915,145364,572
20200514,0,40755,88737,44480,99381,0,10922,10960,10738,10750,188118,573
20200515,0,44881,101172,44330,100261,0,10735,10877,10644,10818,201433,574
20200518,0,39568,85786,41215,90248,0,10819,10844,10691,10763,176034,575
20200519,0,34799,78605,34913,79632,0,10755,10972,10755,10872,158237,576
20200520,0,23315,48164,23835,48966,0,10918,10960,10850,10887,97130,577
20200521,0,33919,77786,32307,75267,0,10851,11008,10827,10952,153053,578
20200522,0,38254,85423,42292,99023,0,10943,10965,10723,10743,184446,579
20200525,0,39140,87095,37308,82417,0,10729,10840,10651,10817,169512,580
20200526,0,28073,64712,26986,61858,0,10836,11027,10810,10984,126570,581
20200527,0,28854,66454,30291,70644,0,11002,11037,10926,10972,137098,582
20200528,0,40054,90079,41346,94721,0,10963,11077,10856,10907,184800,583
20200529,0,35558,80734,35793,80442,0,10914,10983,10806,10922,161176,584
20200601,0,24218,52557,23211,50487,0,10983,11103,10971,11057,103044,585
20200602,0,26403,57430,27114,59494,0,11065,11140,11001,11106,116924,586
20200603,0,32420,74278,30920,70730,0,11112,11299,11098,11283,145008,587
20200604,0,34240,76719,34575,79120,0,11297,11472,11280,11357,155839,588
20200605,0,29594,65616,27644,62262,0,11347,11473,11341,11457,127878,589
20200608,0,37580,82226,35954,82154,0,11476,11626,11474,11570,164380,590
20200609,0,28043,61533,28066,62854,0,11568,11631,11521,11609,124387,591
20200610,0,30553,67813,28757,65847,0,11603,11730,11553,11706,133660,592
20200611,0,40578,88173,43136,98422,0,11687,11746,11475,11491,186595,593
20200612,0,49272,100132,49878,103162,0,11491,11532,11250,11395,203294,594
20200615,0,50591,102213,53005,108137,0,11375,11484,11216,11229,210350,595
20200616,0,43081,91335,41132,85477,0,11211,11554,11180,11526,176812,596
20200617,0,31795,62025,32174,64531,0,11500,11574,11432,11521,126556,597
20200618,0,36643,78061,36183,78175,0,11385,11431,11295,11394,156236,598
20200619,0,31081,66009,31922,68538,0,11411,11470,11361,11410,134547,599
20200622,0,35194,77167,35983,78780,0,11442,11498,11333,11423,155947,600
20200623,0,37509,84214,38752,86035,0,11426,11540,11346,11455,170249,601
20200624,0,28247,61489,28054,61277,0,11470,11570,11460,11523,122766,602
20200629,0,37914,83130,40136,91386,0,11520,11528,11315,11361,174516,603
20200630,0,26723,62671,25068,57359,0,11361,11502,11357,11469,120030,604
20200701,0,29708,70300,29656,70047,0,11454,11623,11415,11546,140347,605
20200702,0,30876,71312,29113,65522,0,11559,11712,11516,11695,136834,606
20200703,0,31102,73303,30926,70724,0,11729,11850,11724,11838,144027,607
20200706,0,29256,65223,27070,61286,0,11870,12072,11850,12065,126509,608
20200707,0,36058,83446,37103,87637,0,12071,12192,11990,12027,171083,609
20200708,0,32472,75838,30340,71114,0,12010,12145,11967,12125,146952,610
20200709,0,32280,72956,32488,75546,0,12127,12222,12117,12147,148502,611
20200710,0,37130,85567,39260,91587,0,12138,12213,11987,11999,177154,612
20200713,0,30086,70200,27846,65204,0,12006,12210,12002,12205,135404,613
20200714,0,33251,76845,34174,80545,0,12191,12297,12119,12188,157390,614
20200715,0,27927,57152,28913,59790,0,12206,12323,12150,12220,116942,615
20200716,0,38751,86917,39453,91403,0,12062,12129,11931,12032,178320,616
20200717,0,34844,78908,35316,80682,0,12026,12138,11973,12039,159590,617
20200720,0,31819,72598,31268,73942,0,12048,12077,11903,12031,146540,618
20200721,0,33621,77853,31043,71665,0,12029,12324,12014,12289,149518,619
20200722,0,31831,70792,31764,72131,0,12298,12369,12254,12331,142923,620
20200723,0,35368,80854,34962,83992,0,12325,12339,12199,12288,164846,621
20200724,0,46430,106254,48249,113000,0,12308,12352,12123,12150,219254,622
20200727,0,50016,112945,46692,103129,0,12150,12572,12103,12503,216074,623
20200728,0,71039,155038,71732,160341,0,12519,12900,12408,12457,315379,624
20200729,0,45921,99247,47110,102874,0,12458,12543,12322,12423,202121,625
20200730,0,42398,90845,40221,88191,0,12450,12656,12437,12596,179036,626
20200731,0,43257,96950,43513,100065,0,12576,12644,12434,12577,197015,627
20200803,0,43113,91240,44561,100003,0,12583,12600,12405,12443,191243,628
20200804,0,36005,84010,32845,75355,0,12425,12632,12371,12629,159365,629
20200805,0,32158,73379,30986,70861,0,12662,12746,12628,12744,144240,630
20200806,0,42158,93571,41664,93934,0,12755,12925,12753,12835,187505,631
20200807,0,33666,74603,35061,80604,0,12836,12879,12706,12763,155207,632
20200810,0,32114,72647,31120,70333,0,12759,12905,12720,12855,142980,633
20200811,0,30216,67401,32531,75147,0,12844,12874,12727,12737,142548,634
20200812,0,37059,86384,38013,89681,0,12707,12783,12565,12655,176065,635
20200813,0,31821,77175,31855,75005,0,12700,12836,12699,12723,152180,636
20200814,0,30239,71166,28951,68102,0,12733,12790,12646,12788,139268,637
20200817,0,29237,70045,27316,63019,0,12789,12959,12747,12955,133064,638
20200818,0,29045,67927,31387,74836,0,12980,13029,12836,12875,142763,639
20200819,0,21426,45168,22943,48514,0,12855,12955,12780,12806,93682,640
20200820,0,60371,125523,63681,141139,0,12741,12777,12067,12305,266662,641
20200821,0,44661,98368,42542,93500,0,12295,12598,12252,12543,191868,642
20200824,0,33219,70021,33184,70362,0,12561,12653,12464,12604,140383,643
20200825,0,34601,75167,34087,72550,0,12631,12795,12574,12737,147717,644
20200826,0,27549,58991,25583,55936,0,12736,12799,12681,12792,114927,645
20200827,0,37066,76751,38418,81104,0,12796,12925,12735,12760,157855,646
20200828,0,40681,90196,41725,95538,0,12765,12810,12634,12691,185734,647
20200831,0,37591,83037,40687,90655,0,12686,12826,12563,12591,173692,648
20200901,0,37124,82769,35016,77767,0,12567,12698,12476,12691,160536,649
20200902,0,33886,75701,34986,78936,0,12694,12776,12595,12691,154637,650
20200903,0,39604,86773,39507,87305,0,12691,12858,12650,12732,174078,651
20200904,0,49358,102123,50573,107775,0,12745,12758,12484,12606,209898,652
20200907,0,50317,109368,51908,112247,0,12607,12733,12497,12582,221615,653
20200908,0,30377,67689,29378,65880,0,12561,12695,12537,12667,133569,654
20200909,0,48385,108554,49777,114436,0,12681,12699,12434,12598,222990,655
20200910,0,34374,76986,31487,71230,0,12574,12706,12568,12699,148216,656
20200911,0,36409,79378,38823,86673,0,12711,12736,12592,12661,166051,657
20200914,0,33572,73146,32222,69051,0,12656,12797,12582,12785,142197,658
20200915,0,24268,53712,23151,52181,0,12795,12855,12756,12840,105893,659
20200916,0,24817,52483,23709,51402,0,12845,13018,12840,12968,103885,660
20200917,0,33310,76338,34975,81994,0,12909,12957,12772,12816,158332,661
20200918,0,31613,72256,31255,70960,0,12783,12866,12760,12835,143216,662
20200921,0,36603,81024,40618,93541,0,12832,12877,12655,12659,174565,663
20200922,0,46849,99456,47949,105107,0,12659,12675,12481,12507,204563,664
20200923,0,37318,81104,36961,82387,0,12500,12575,12441,12528,163491,665
20200924,0,50607,102851,53513,112476,0,12526,12567,12166,12175,215327,666
20200925,0,49720,107128,50868,107327,0,12168,12309,12050,12195,214455,667
20200928,0,34957,74490,32970,68974,0,12209,12421,12127,12417,143464,668
20200929,0,31140,67978,32941,71683,0,12419,12522,12395,12421,139661,669
20200930,0,33580,72927,32904,71411,0,12409,12548,12370,12472,144338,670
20201005,0,30640,67031,31099,68304,0,12472,12620,12459,12529,135335,671
20201006,0,30489,66990,28244,62878,0,12520,12704,12490,12675,129868,672
20201007,0,30715,67510,29791,64593,0,12679,12758,12600,12755,132103,673
20201008,0,29531,65884,28443,63615,0,12761,12876,12758,12873,129499,674
20201012,0,32471,71215,32564,71730,0,12893,12995,12840,12920,142945,675
20201013,0,27267,61587,27481,63684,0,12911,12984,12816,12919,125271,676
20201014,0,25534,56185,25997,58647,0,12908,12956,12871,12888,114832,677
20201015,0,34131,77489,34806,79440,0,12897,12907,12727,12840,156929,678
20201016,0,32992,75025,34274,80105,0,12819,12865,12718,12745,155130,679
20201019,0,28368,65509,25531,57604,0,12744,12912,12727,12896,123113,680
20201020,0,21224,46436,22856,52467,0,12899,12928,12813,12856,98903,681
20201021,0,19636,40069,20464,41855,0,12868,12946,12847,12860,81924,682
20201022,0,30055,71567,28563,67286,0,12820,12839,12707,12837,138853,683
20201023,0,24281,56522,25087,58846,0,12837,12894,12795,12839,115368,684
20201026,0,26311,58657,25355,55356,0,12820,12935,12816,12858,114013,685
20201027,0,27065,58930,28135,63366,0,12855,12867,12747,12807,122296,686
20201028,0,22635,50631,25504,58698,0,12813,12819,12713,12739,109329,687
20201029,0,42719,91496,44693,97112,0,12733,12743,12504,12602,188608,688
20201030,0,38003,81841,40979,91262,0,12600,12634,12407,12414,173103,689
20201102,0,35735,77717,35056,75790,0,12395,12531,12370,12515,153507,690
20201103,0,29913,65949,29200,61974,0,12510,12715,12496,12685,127923,691
20201104,0,41987,95446,41775,94242,0,12696,12879,12662,12865,189688,692
20201105,0,36287,78192,36443,77062,0,12848,12950,12804,12890,155254,693
20201106,0,32325,73145,31080,67798,0,12891,12991,12888,12936,140943,694
20201109,0,36469,79986,35544,76061,0,12942,13175,12923,13121,156047,695
20201110,0,43835,94461,44894,98281,0,13113,13350,13010,13071,192742,696
20201111,0,37283,82555,34810,74974,0,13090,13281,13053,13263,157529,697
20201112,0,30201,65179,32080,71217,0,13284,13327,13193,13230,136396,698
20201113,0,26932,59614,26303,58434,0,13234,13296,13163,13284,118048,699
20201116,0,30847,69982,27034,60909,0,13293,13582,13292,13581,130891,700
20201117,0,36320,76064,36513,78660,0,13579,13768,13545,13625,154724,701
20201118,0,22871,47805,20589,43954,0,13631,13788,13600,13756,91759,702
20201119,0,33197,72452,33753,74027,0,13708,13838,13662,13740,146479,703
20201120,0,28169,62712,28761,66246,0,13760,13789,13640,13736,128958,704
20201123,0,32768,71972,31820,72243,0,13733,13943,13715,13875,144215,705
20201124,0,26223,57281,28784,63664,0,13874,13928,13777,13804,120945,706
20201125,0,33082,73247,34781,78102,0,13797,13909,13692,13709,151349,707
20201126,0,30844,68710,28258,61102,0,13709,13862,13662,13841,129812,708
20201127,0,24799,56907,24293,55568,0,13839,13890,13749,13878,112475,709
20201130,0,35620,78160,38339,87613,0,13894,13975,13704,13722,165773,710
20201201,0,31408,69777,29208,64149,0,13681,13885,13670,13877,133926,711
20201202,0,33510,75451,32163,71678,0,13861,13980,13840,13956,147129,712
20201203,0,33721,76333,33172,75625,0,13972,14047,13903,13986,151958,713
20201204,0,31743,71691,30582,65034,0,13982,14149,13982,14138,136725,714
20201207,0,34263,75918,34112,77359,0,14149,14247,14087,14225,153277,715
20201208,0,32986,71803,29358,66236,0,14214,14350,14156,14342,138039,716
20201209,0,29355,63089,29081,64847,0,14333,14425,14320,14397,127936,717
20201210,0,37363,81210,39545,89005,0,14395,14405,14178,14241,170215,718
20201211,0,47512,103968,48703,107032,0,14235,14340,14091,14236,211000,719
20201214,0,31878,69028,33119,73434,0,14241,14285,14155,14200,142462,720
20201215,0,34890,75575,37290,83144,0,14192,14232,14030,14085,158719,721
20201216,0,24519,53251,21479,45463,0,14099,14328,14097,14323,98714,722
20201217,0,33800,70657,34048,75209,0,14192,14236,14085,14186,145866,723
20201218,0,25122,56477,25488,57944,0,14176,14222,14128,14137,114421,724
20201221,0,36516,82271,32679,73159,0,14137,14313,14021,14312,155430,725
20201222,0,43687,95500,47384,107287,0,14318,14334,14042,14046,202787,726
20201223,0,37200,80291,37029,79317,0,14036,14181,14006,14113,159608,727
20201224,0,30375,65979,28942,60143,0,14130,14287,14128,14242,126122,728
20201225,0,25932,53793,26819,55658,0,14279,14383,14245,14305,109451,729
20201228,0,21440,47177,18932,41539,0,14305,14444,14262,14437,88716,730
20201229,0,22599,50107,24212,53318,0,14436,14475,14376,14459,103425,731
20201230,0,27457,64047,23920,54052,0,14461,14643,14440,14638,118099,732
20201231,0,27228,60574,28792,62773,0,14646,14712,14604,14678,123347,733
20210103,0,30933,71957,27621,64461,0,14640,14925,14635,14874,136418,734
20210104,0,35336,80390,32115,74189,0,14677,14925,14630,14874,154579,735
20210105,0,39358,86808,38229,84262,0,14888,14980,14781,14977,171070,736
20210106,0,59698,136056,60772,138942,0,15003,15140,14764,14911,274998,737
20210107,0,48908,107085,44181,97356,0,14925,15260,14858,15230,204441,738
20210108,0,51611,108051,50302,106655,0,15238,15473,15226,15454,214706,739
20210110,0,31407,70113,29749,67978,0,15420,15538,15369,15534,138091,740
20210111,0,46744,100117,45448,98623,0,15462,15538,15335,15534,198740,741
20210112,0,48222,108320,49304,111275,0,15518,15605,15407,15493,219595,742
20210113,0,44045,97910,41407,90818,0,15500,15790,15486,15764,188728,743
20210114,0,39453,82945,40104,89935,0,15767,15814,15632,15729,172880,744
20210115,0,70574,154513,72233,159075,0,15758,16061,15584,15634,313588,745
20210118,0,55834,117341,54847,118333,0,15641,15739,15327,15606,235674,746
20210119,0,39623,87904,35893,80440,0,15588,15946,15570,15888,168344,747
20210120,0,40580,75728,42460,82538,0,15871,15964,15735,15766,158266,748
20210121,0,61379,140535,56618,128408,0,15759,16183,15740,16129,268943,749
20210122,0,45541,96219,46739,103100,0,16105,16145,15928,15984,199319,750
20210125,0,54505,113254,54857,116981,0,15952,16004,15719,15912,230235,751
20210126,0,64111,134774,66379,142844,0,15923,15974,15537,15626,277618,752
20210127,0,52813,115610,52288,114897,0,15615,15814,15585,15660,230507,753
20210128,0,66168,136674,69700,148490,0,15665,15680,15305,15383,285164,754
20210129,0,72131,150116,74113,157469,0,15375,15585,15063,15075,307585,755
20210201,0,38692,86033,36326,78028,0,15156,15398,15090,15360,164061,756
20210202,0,53760,115272,51105,109029,0,15362,15820,15315,15755,224301,757
20210203,0,43990,89833,46717,97842,0,15732,15884,15716,15772,187675,758
20210204,0,46863,97127,47752,101837,0,15771,15820,15542,15701,198964,759
20210205,0,48331,94905,47018,93965,0,15735,15984,15730,15804,188870,760
20210217,0,33221,60855,32020,56629,0,15803,16433,15737,16326,117484,761
20210218,0,46970,93669,47674,96230,0,16349,16525,16282,16380,189899,762
20210219,0,47060,93491,47907,98577,0,16350,16368,16130,16314,192068,763
20210222,0,49240,97833,49183,98972,0,16348,16564,16336,16385,196805,764
20210223,0,45909,93312,44900,92626,0,16365,16451,16182,16437,185938,765
20210224,0,61840,118188,65911,130653,0,16416,16435,16133,16182,248841,766
20210225,0,51346,101230,48788,96020,0,16150,16422,16139,16388,197250,767
20210226,0,67697,126422,69710,136144,0,16394,16397,15852,15935,262566,768
20210302,0,63518,120707,66785,126213,0,15931,16277,15746,15907,246920,769
20210303,0,52704,105792,50633,100509,0,15935,16196,15885,16181,206301,770
20210304,0,67718,129714,71366,140249,0,16195,16255,15756,15925,269963,771
20210305,0,72004,136661,71386,138382,0,15940,15998,15570,15855,275043,772
20210308,0,70793,135449,72520,136841,0,15863,16095,15705,15816,272290,773
20210309,0,63506,120503,63759,122415,0,15825,15958,15608,15822,242918,774
20210310,0,47460,95751,46705,94969,0,15778,15997,15768,15883,190720,775
20210311,0,50792,99924,48708,93773,0,15883,16214,15868,16174,193697,776
20210312,0,37385,74765,38464,78001,0,16163,16288,16155,16222,152766,777
